,x,y,z,cluster
12590,-1820.9703,-1912.809,-419.3792,6
12591,-892.4221,-1933.7437,-466.3015,6
12592,-1259.5608,-1887.5316,-408.51404,6
12593,-1079.6255,-1923.9521,-507.21088,6
12594,-1620.148,-1936.6782,-517.0855,6
12595,-1595.559,-1865.7817,-441.6267,6
12596,-1594.6583,-1942.7439,-414.27792,6
12597,-879.2272,-1934.6473,-441.26904,6
12598,-1138.5223,-1934.0188,-456.98502,6
12599,-1360.2014,-1904.4191,-503.3289,6
12600,-1449.9347,-1905.7737,-497.0313,6
12601,-1271.9512,-1965.264,-514.294,6
12602,-1592.5508,-1963.7802,-554.4626,6
12603,-1106.8085,-1914.0547,-489.51593,6
12604,-1170.6456,-2053.9988,-408.29984,6
12605,-1632.8826,-1987.5538,-436.94263,6
12606,-1782.658,-1930.3022,-444.21704,6
12607,-1090.3798,-2006.0326,-472.90652,6
12608,289.98602,-2101.1213,-480.8469,6
12609,-951.5883,-2000.0852,-522.6112,6
12610,-879.8356,-1993.6328,-431.33588,6
12611,-991.7988,-2033.4841,-456.64346,6
12612,-1089.9432,-1896.7264,-456.5297,6
12613,-1337.0403,-1975.728,-453.85046,6
12614,-672.44403,-1984.4178,-489.09717,6
12615,-1134.1898,-1952.2662,-485.60895,6
12616,-966.7675,-2007.7086,-453.4102,6
12617,-925.047,-1977.0162,-496.9741,6
12618,-514.1785,-1986.6166,-458.02487,6
12619,-1580.8479,-1899.1688,-448.3477,6
12620,-1165.725,-2005.2561,-536.134,6
12621,-1149.6887,-1916.1416,-416.64297,6
12622,-1768.4205,-1960.9309,-530.418,6
12623,-1208.852,-1927.7749,-449.7999,6
12624,-1680.1445,-1924.2783,-510.6113,6
12625,-1332.1815,-1981.9993,-521.8883,6
12626,-1010.70496,-1897.5156,-440.55127,6
12627,-1490.8347,-1893.0388,-437.69196,6
12628,-1778.3109,-1888.3632,-485.7522,6
12629,-1564.5796,-1950.0911,-533.1911,6
12630,-1652.8595,-1888.865,-457.87152,6
12631,-1344.822,-1950.6007,-427.78983,6
12632,-1738.9397,-1918.461,-421.09064,6
12633,-1704.3376,-1890.4421,-444.47433,6
12634,-837.0658,-1925.4596,-465.4883,6
12635,-1061.0482,-1897.4377,-395.65585,6
12636,-1381.3091,-1930.6345,-449.28687,6
12637,-832.22186,-1995.1948,-430.24554,6
12638,-1502.3619,-1931.8892,-442.54715,6
12639,-1239.8782,-1941.867,-426.96017,6
12640,-1269.1873,-1934.4963,-411.39914,6
12641,-919.82916,-1961.2211,-396.13718,6
12642,-345.41742,-2015.2393,-443.42343,6
12643,-1113.3651,-1915.8308,-427.83322,6
12644,-1286.659,-1907.28,-424.768,6
12645,-1245.6503,-1913.1072,-474.9674,6
12646,-685.7255,-2014.3922,-472.86636,6
12647,-1012.5807,-1918.3535,-488.30292,6
12648,-918.5059,-1920.6868,-438.38055,6
12649,-1646.2202,-1987.9735,-504.84015,6
12650,-1895.3782,-1911.4304,-521.11664,6
12651,-2031.0938,-1895.6514,-430.20743,6
12652,-790.4298,-1972.0848,-482.19263,6
12653,-1267.8907,-1915.8054,-342.79095,6
12654,-1735.3079,-1953.2115,-532.602,6
12655,-1613.6235,-1885.3019,-509.24997,6
12656,-1621.3966,-1884.36,-434.68387,6
12657,-453.6937,-2001.0725,-472.0366,6
12658,-1398.0563,-1898.7228,-438.05685,6
12659,-1395.0956,-1986.6593,-480.58353,6
12660,-954.4685,-1897.1094,-427.4739,6
12661,-1321.6128,-1866.9574,-412.86276,6
12662,-1959.2078,-1928.9968,-506.28793,6
12663,-668.4247,-1962.8002,-432.8802,6
12664,-1452.8658,-1946.9902,-381.28543,6
12665,-609.98944,-1976.6875,-420.28177,6
12666,-527.4151,-1957.2339,-398.38156,6
12667,-984.87494,-1968.9603,-393.0114,6
12668,-1073.3545,-1953.41,-450.32422,6
12669,-475.50055,-1951.8768,-375.8309,6
12670,-1501.6129,-1970.0383,-466.4855,6
12671,-1090.3999,-1884.4557,-423.12805,6
12672,-744.7063,-1955.258,-448.79303,6
12673,-1281.2361,-1904.9478,-493.3486,6
12674,-301.23718,-1969.4575,-400.82858,6
12675,-1755.2059,-1890.2509,-511.85455,6
12676,-1288.5193,-1946.2264,-449.4604,6
12677,-1253.2782,-2009.7067,-482.3096,6
12678,-1355.057,-1935.5651,-382.3503,6
12679,-989.0382,-1900.2676,-311.3853,6
12680,-1542.3474,-1951.6587,-449.48386,6
12681,-951.42126,-1934.3235,-476.34113,6
12682,-1257.6248,-1889.9862,-442.56384,6
12683,-1827.4343,-1884.9485,-374.06577,6
12684,-1279.608,-1928.3417,-352.94122,6
12685,-1329.8518,-1899.8723,-373.26157,6
12686,-553.62537,-1917.3645,-357.6797,6
12687,-766.59766,-1896.4865,-398.35474,6
12688,-2055.2957,-1918.5992,-511.73715,6
12689,-1296.7727,-1999.4532,-481.9164,6
12690,-1525.5099,-1993.1029,-460.81097,6
12691,-630.40485,-2063.0127,-430.47345,6
12692,-863.989,-2006.524,-464.54767,6
12693,-563.9266,-2033.9346,-474.2079,6
12694,-734.7778,-2057.7964,-453.38568,6
12695,-942.1029,-2000.8949,-436.515,6
12696,-1090.5659,-1939.8956,-417.70746,6
12697,-888.2931,-1981.6155,-492.46408,6
12698,-1658.5424,-1987.6935,-455.39108,6
12699,-1500.2096,-1963.2435,-518.9637,6
12700,16.398409,-2057.2185,-431.76105,6
12701,-1145.5879,-1978.8461,-414.94595,6
12702,-1511.6367,-1874.5785,-401.07928,6
12703,-1251.1188,-2004.6044,-412.14392,6
12704,-782.3639,-1989.0552,-456.68594,6
12705,-779.4188,-1941.8802,-384.08316,6
12706,-1417.2917,-1946.2433,-459.63705,6
12707,-1370.551,-2013.9052,-415.10794,6
12708,-832.7716,-1994.4553,-479.9261,6
12709,-915.206,-1896.7169,-318.19876,6
12710,-1366.5035,-2000.2456,-378.39563,6
12711,-1398.1971,-2001.5896,-391.39484,6
12712,-746.169,-1983.304,-391.80325,6
12713,-1625.7222,-1903.0696,-481.48602,6
12714,-1614.3185,-1927.333,-445.9021,6
12715,-1051.4541,-1990.1469,-472.2585,6
12716,-1522.3906,-1897.7188,-477.7654,6
12717,-1436.7661,-1931.526,-405.4399,6
12718,-1472.3469,-1929.0798,-442.8525,6
12719,-993.00037,-1935.0424,-406.34592,6
12720,-1058.2534,-1978.5609,-433.15005,6
12721,-792.3529,-1939.3542,-430.2783,6
12722,-638.90967,-1952.865,-408.40582,6
12723,-1226.1141,-1898.4811,-417.09717,6
12724,-638.7996,-2029.1703,-461.9355,6
12725,-919.8782,-1934.3544,-339.88153,6
12726,-712.20135,-1896.747,-318.00443,6
12727,-500.00296,-1970.2927,-381.47183,6
12728,-1568.9949,-1927.3588,-464.256,6
12729,-802.95905,-1987.4547,-414.38052,6
12730,-1047.7554,-1931.988,-441.47858,6
12731,-1048.8085,-1990.0468,-401.79413,6
12732,-1121.9519,-2011.3127,-483.41513,6
12733,-1203.566,-1948.183,-504.06888,6
12734,-1076.7858,-1886.0828,-330.74536,6
12735,-1496.7847,-1923.5876,-358.86575,6
12736,-839.7175,-1940.754,-390.0427,6
12737,-1132.1162,-2033.3121,-523.75995,6
12738,677.2535,-2077.802,-351.08365,6
12739,-1396.522,-1990.3765,-544.13446,6
12740,-1433.5671,-1955.3608,-509.3491,6
12741,-1489.5757,-1905.7294,-472.5046,6
12742,-1357.8402,-1933.8726,-478.01514,6
12743,-1429.1827,-1986.5237,-538.28235,6
12744,-1119.742,-1944.5397,-403.63306,6
12745,-1052.9568,-1908.8608,-460.17874,6
12746,-951.36096,-1989.0438,-404.23517,6
12747,-1230.8475,-1968.9962,-412.56,6
12748,-1036.215,-1930.4647,-400.39456,6
12749,-1211.0859,-1928.4274,-416.74265,6
12750,-702.4169,-2020.3169,-404.08267,6
12751,-880.1196,-1945.7833,-396.126,6
12752,-170.77646,-1967.6122,-307.67352,6
12753,-1247.6101,-1919.082,-399.816,6
12754,-1711.0831,-1923.6146,-398.83456,6
12755,-631.2975,-2004.2614,-448.67398,6
12756,-728.954,-2017.362,-455.12283,6
12757,-1109.957,-1892.9805,-401.96686,6
12758,-1002.61,-1886.2944,-368.8479,6
12759,-813.7025,-1966.8289,-460.4898,6
12760,-1367.2039,-1875.321,-353.75266,6
12761,-1683.0391,-1911.3353,-362.26605,6
12762,-1381.2921,-1936.0223,-336.77148,6
12763,-1120.6779,-1930.012,-517.97864,6
12764,-818.44867,-1900.9517,-427.513,6
12765,-843.7586,-1915.1406,-434.8342,6
12766,-1165.9263,-2035.7981,-494.40784,6
12767,-598.9392,-2050.526,-437.37967,6
12768,-1620.2831,-1990.2184,-482.97342,6
12769,-1330.7128,-2017.3246,-455.69345,6
12770,-1211.758,-1978.1532,-362.72687,6
12771,-1532.9672,-1966.7131,-474.3416,6
12772,-878.7381,-1961.6698,-344.24994,6
12773,-177.33447,-2063.902,-414.04333,6
12774,-1115.2916,-1973.8948,-457.21115,6
12775,-1347.4137,-1905.6808,-348.09677,6
12776,-1103.5913,-1953.8329,-348.16132,6
12777,-769.8931,-2025.9465,-364.88928,6
12778,-899.4392,-1972.5226,-380.12097,6
12779,-1154.4238,-1999.704,-474.74585,6
12780,-1301.5701,-1910.3589,-388.83902,6
12781,-1174.1965,-1923.8062,-483.1881,6
12782,-979.19336,-1932.7489,-350.54578,6
12783,-1201.8921,-1959.0953,-407.71497,6
12784,-1338.4738,-1967.1222,-397.62817,6
12785,-264.93494,-1993.9191,-374.29126,6
12786,-260.4443,-2035.9249,-383.15668,6
12787,-1253.0967,-1986.8317,-447.41568,6
12788,-1378.1418,-1978.2238,-364.147,6
12789,-1428.5735,-2003.9993,-406.1049,6
12790,-1332.847,-2019.2883,-506.10803,6
12791,413.10294,-2057.2678,-292.7749,6
12792,-1322.7112,-1936.6558,-493.79538,6
12793,-983.5183,-2016.6891,-333.69266,6
12794,-751.6995,-1998.3607,-484.13504,6
12795,-1032.5522,-1973.4708,-487.4089,6
12796,-1738.4214,-1903.2019,-344.5864,6
12797,-402.8874,-1984.8257,-342.72568,6
12798,-1080.5621,-2025.4868,-502.99396,6
12799,-1012.0778,-1998.5481,-377.54364,6
12800,-694.44,-1953.9459,-384.12247,6
12801,-563.48566,-1965.7527,-421.16937,6
12802,-549.56555,-2037.5747,-428.09622,6
12803,-856.89935,-2028.2635,-437.85934,6
12804,-1009.335,-1916.9523,-347.03207,6
12805,-1002.33057,-1943.453,-379.39816,6
12806,-930.5034,-1978.5863,-454.42062,6
12807,-1117.0056,-2000.2996,-435.53104,6
12808,-1080.4418,-1887.9937,-360.04617,6
12809,-1899.7665,-1921.6815,-455.40884,6
12810,-841.1306,-1964.5237,-360.08804,6
12811,-589.83887,-2063.0776,-364.4077,6
12812,-631.0314,-1927.6614,-374.89996,6
12813,-1209.294,-1942.6141,-364.86398,6
12814,-1558.9467,-1990.5714,-443.83215,6
12815,-949.7552,-1921.8713,-351.7083,6
12816,-932.6883,-1891.6709,-403.1022,6
12817,-1301.943,-1862.8414,-395.23657,6
12818,-1374.0675,-1958.0547,-420.09558,6
12819,-1230.8702,-2025.7217,-506.65195,6
12820,-1739.5653,-1952.4865,-451.06345,6
12821,-671.11053,-1994.3842,-443.9508,6
12822,-1064.5662,-1947.3575,-402.85425,6
12823,-771.7974,-2036.564,-408.01248,6
12824,-761.80804,-1999.4993,-424.25717,6
12825,-1372.3676,-1978.2318,-443.38547,6
12826,-1035.875,-1947.7897,-361.17676,6
12827,-1264.1638,-1980.372,-369.7378,6
12828,-214.44757,-1988.0697,-370.595,6
12829,-552.2971,-2001.2596,-402.24063,6
12830,-736.1,-1948.144,-371.80093,6
12831,-236.42075,-2030.9716,-364.89478,6
12832,-1145.2648,-2055.9922,-369.65552,6
12833,-972.0119,-2031.8728,-374.78345,6
12834,-1030.8267,-1895.7223,-346.6769,6
12835,-1076.7747,-1933.8932,-287.0959,6
12836,-1630.0902,-1930.5244,-418.93896,6
12837,-1140.1755,-1983.3615,-501.94537,6
12838,-235.34697,-1991.3544,-322.08466,6
12839,-1208.7733,-1936.9567,-333.08252,6
12840,-1296.5839,-1957.9133,-408.5732,6
12841,-1192.7499,-1987.701,-312.66772,6
12842,-521.8951,-1960.373,-298.09277,6
12843,-358.3495,-1954.9476,-405.87796,6
12844,-1326.583,-1912.9076,-430.0026,6
12845,-672.32733,-2060.264,-494.15042,6
12846,-1076.5598,-2061.9636,-450.48303,6
12847,-1130.0597,-2042.576,-440.49496,6
12848,-888.2123,-2055.2695,-436.3238,6
12849,-551.64246,-2076.7869,-459.36627,6
12850,-211.07707,-2052.6487,-363.06525,6
12851,-1196.0701,-2020.1517,-434.90186,6
12852,-1188.2196,-1991.1206,-422.97116,6
12853,-1205.3342,-2027.9799,-472.5564,6
12854,-1191.9819,-1906.9069,-350.09717,6
12855,-598.56744,-1937.8378,-317.8891,6
12856,-1766.6466,-1918.1278,-372.86795,6
12857,-1156.3239,-2011.119,-405.0072,6
12858,-813.0613,-1967.9657,-337.41016,6
12859,-841.03455,-2053.9028,-479.33218,6
12860,-780.46173,-1938.3422,-346.66223,6
12861,-720.43726,-2017.4613,-362.34213,6
12862,-1005.94403,-2031.7496,-519.3118,6
12863,-1318.5793,-1945.3541,-388.86737,6
12864,-559.01404,-2038.4568,-349.66315,6
12865,-912.9676,-1906.3925,-384.304,6
12866,-1426.4293,-1965.5657,-332.3233,6
12867,-792.3548,-2061.8025,-398.87555,6
12868,-443.13855,-1988.555,-439.3742,6
12869,-424.62146,-2019.5797,-426.29327,6
12870,-1595.3163,-1957.7466,-473.78955,6
12871,-1617.8304,-1946.7125,-504.23413,6
12872,-767.2358,-2028.7295,-442.34177,6
12873,-1354.0542,-1966.1156,-484.23138,6
12874,-460.05356,-2025.1627,-400.81003,6
12875,-1215.8802,-1960.7086,-446.8442,6
12876,-843.3138,-1997.3975,-405.2684,6
12877,-782.1184,-2002.4591,-389.87503,6
12878,-1126.4379,-1924.8934,-366.5975,6
12879,-935.6612,-2016.8844,-313.166,6
12880,-12.953687,-2061.555,-378.91653,6
12881,-95.534904,-2023.1711,-387.12598,6
12882,-312.2395,-1954.556,-307.62668,6
12883,-1404.0831,-1964.4374,-425.5373,6
12884,-1323.7985,-2008.1475,-352.55502,6
12885,-404.78006,-1994.8982,-429.90604,6
12886,-475.2619,-2067.479,-383.27582,6
12887,-1079.3823,-1953.1378,-307.76678,6
12888,-1312.4542,-1943.0803,-332.881,6
12889,-169.74074,-2075.525,-268.3131,6
12890,-207.30214,-1973.3312,-291.12415,6
12891,-169.5032,-2065.665,-330.91937,6
12892,-724.7424,-1978.0723,-361.0743,6
12893,-742.9436,-2094.0166,-427.81522,6
12894,-95.33016,-1987.3589,-315.39865,6
12895,-498.49127,-1949.9,-335.4949,6
12896,-2090.7844,-1925.2988,-516.43695,6
12897,-1478.6158,-1926.1561,-398.05466,6
12898,-1028.3639,-1969.4485,-456.1752,6
12899,-664.15857,-1939.1016,-388.951,6
12900,-1085.4078,-2024.3014,-427.27582,6
12901,-1587.7754,-1906.2595,-378.7062,6
12902,-632.2489,-1967.2041,-345.93338,6
12903,-200.63223,-1979.8069,-345.11224,6
12904,-949.12994,-2038.7388,-488.7077,6
12905,-1629.3406,-1901.0204,-344.16977,6
12906,-674.4521,-1999.4796,-383.67703,6
12907,-552.69073,-1982.7134,-363.99854,6
12908,-380.3515,-2005.4275,-359.3999,6
12909,-520.5469,-2030.5953,-436.01996,6
12910,-911.962,-2010.1814,-419.5969,6
12911,179.41817,-2063.218,-336.8674,6
12912,-1005.9764,-1982.8612,-344.96112,6
12913,-882.66223,-1906.2625,-287.07037,6
12914,-878.2047,-2031.6725,-411.97693,6
12915,-1366.2811,-1904.8579,-374.27457,6
12916,-977.85144,-1883.2454,-334.25974,6
12917,-634.4528,-1931.5236,-332.29492,6
12918,-1419.9583,-1911.4468,-312.0698,6
12919,-414.06723,-1982.3673,-311.69525,6
12920,-836.81006,-1912.3368,-248.8761,6
12921,-482.9973,-1922.5981,-326.6042,6
12922,-1907.0403,-1908.4734,-422.09995,6
12923,-1034.0865,-2064.7024,-445.20157,6
12924,-1106.0792,-2063.8435,-443.20816,6
12925,-489.1303,-2041.5878,-443.2015,6
12926,-1231.7893,-1957.7511,-478.71408,6
12927,-1538.6318,-1973.9083,-417.98242,6
12928,-1117.8373,-1932.0448,-329.3078,6
12929,-949.76324,-2055.2441,-363.29883,6
12930,-363.20987,-2030.2755,-349.36288,6
12931,-864.33124,-2037.6481,-378.0988,6
12932,-440.49872,-1965.3785,-346.48822,6
12933,-1181.3986,-2003.2577,-454.9877,6
12934,-606.6585,-1997.905,-335.46375,6
12935,-506.20306,-2084.1362,-404.66718,6
12936,-805.8064,-1951.1377,-400.2317,6
12937,-739.8863,-2067.7573,-400.12302,6
12938,-679.3559,-1946.6229,-280.21533,6
12939,-1072.07,-1978.1594,-371.5699,6
12940,-581.9969,-2033.3002,-363.58533,6
12941,-285.10266,-2085.9753,-359.16733,6
12942,-431.16806,-2055.9036,-353.5729,6
12943,-690.1002,-2045.9603,-345.99237,6
12944,-1505.5522,-1986.1979,-430.62042,6
12945,-473.5744,-2054.599,-308.99844,6
12946,188.2015,-1978.1475,-198.45744,6
12947,-1558.9869,-1931.0376,-409.03415,6
12948,-701.4665,-1983.0787,-454.63022,6
12949,-1420.1373,-1954.3167,-386.0748,6
12950,-1394.117,-1947.0956,-396.66385,6
12951,-1173.072,-1955.6622,-443.69977,6
12952,-1032.3949,-2012.9784,-392.87827,6
12953,-1048.1318,-2000.9138,-360.3141,6
12954,-1058.5128,-1988.4102,-338.30716,6
12955,-416.44693,-2008.2186,-335.02884,6
12956,-906.81726,-1962.5466,-429.47455,6
12957,-789.888,-1955.3324,-315.96124,6
12958,-766.7505,-2057.206,-330.15305,6
12959,-787.48303,-1982.8507,-371.37964,6
12960,-535.38245,-1987.5897,-333.11295,6
12961,-816.3536,-1998.7704,-388.85263,6
12962,-265.62338,-2074.9116,-332.183,6
12963,-445.7429,-2015.8198,-311.7489,6
12964,-715.0235,-1945.8478,-239.9897,6
12965,-385.74432,-1952.6008,-365.40137,6
12966,-825.5924,-1928.9579,-321.40027,6
12967,-771.3348,-2083.703,-377.4132,6
12968,-1040.1604,-1987.6731,-296.91562,6
12969,-352.36542,-2029.1178,-316.18088,6
12970,-1471.6605,-1921.234,-325.5384,6
12971,-1069.043,-1936.1251,-352.44492,6
12972,227.35608,-2037.1671,-295.92245,6
12973,-795.21313,-1893.2983,-384.8567,6
12974,-683.7516,-1930.4634,-410.31122,6
12975,-1193.1091,-2056.0156,-484.62555,6
12976,-1615.5859,-1913.4701,-377.57755,6
12977,-617.7589,-1972.7821,-385.2349,6
12978,-596.55005,-2068.5554,-410.4839,6
12979,-748.9886,-2004.9277,-335.70804,6
12980,-1022.19464,-1965.4941,-385.53403,6
12981,-141.33191,-2003.8204,-346.72018,6
12982,-729.51135,-2004.3556,-296.38785,6
12983,-157.36055,-1990.3257,-325.6912,6
12984,-623.5857,-1982.77,-297.8845,6
12985,-1077.4648,-2021.187,-382.02655,6
12986,-649.7618,-1960.6957,-316.0104,6
12987,-875.7563,-2040.6199,-344.66446,6
12988,-766.9302,-1970.4875,-314.67245,6
12989,-378.65402,-1980.1263,-215.59879,6
12990,91.74944,-2034.0973,-214.96188,6
12991,-1175.0126,-1977.7175,-386.16028,6
12992,-973.12604,-1988.3438,-319.5032,6
12993,-1138.2219,-1961.809,-372.91696,6
12994,-430.53723,-2055.7578,-292.8985,6
12995,-892.7201,-1961.8495,-301.12402,6
12996,-1249.5238,-1979.6198,-272.48477,6
12997,-968.42706,-1902.9789,-239.10783,6
12998,-62.00391,-2028.6908,-293.58875,6
12999,-815.1693,-2005.218,-307.2529,6
13000,-1681.4907,-1964.2682,-447.95267,6
13001,-1349.8821,-1903.329,-461.37772,6
13002,-811.0459,-2020.998,-412.80618,6
13003,-377.24982,-2035.1243,-421.04214,6
13004,-527.8509,-1974.1478,-374.4347,6
13005,-507.5349,-2000.2408,-349.97125,6
13006,-51.469982,-2032.8212,-341.3941,6
13007,-258.5419,-1958.6255,-338.58487,6
13008,-831.5019,-2037.4471,-397.15198,6
13009,-1297.0433,-1905.9252,-318.27313,6
13010,127.342155,-2065.1729,-320.58298,6
13011,-291.52774,-1978.7408,-330.7649,6
13012,-532.65094,-1926.9958,-336.6081,6
13013,-262.7831,-2078.6438,-400.7464,6
13014,-853.6613,-1962.2242,-417.1742,6
13015,-650.04736,-1988.9037,-368.15454,6
13016,-503.69623,-1980.3495,-428.5872,6
13017,-584.5677,-2033.6649,-405.7296,6
13018,-818.49164,-2057.0068,-368.40717,6
13019,-923.2996,-1959.0188,-365.71118,6
13020,254.74472,-2015.3711,-250.91032,6
13021,-741.56244,-1931.1602,-290.51535,6
13022,-991.192,-1992.2001,-274.55927,6
13023,-696.3104,-2088.6296,-324.27356,6
13024,393.71365,-2084.3071,-336.48572,6
13025,-326.42728,-2013.2083,-348.74402,6
13026,-993.1053,-1989.2089,-473.13516,6
13027,-1142.9938,-2007.9904,-370.00946,6
13028,-495.0201,-2055.0322,-411.10315,6
13029,-948.8749,-2033.1067,-400.5831,6
13030,-1290.094,-2000.9934,-401.79953,6
13031,-434.69424,-2067.0896,-322.45227,6
13032,-174.25829,-2047.2745,-380.43597,6
13033,-701.9599,-1944.8792,-352.419,6
13034,-735.7654,-1947.0835,-329.88803,6
13035,-192.08629,-2029.345,-358.41068,6
13036,-873.2309,-1998.773,-362.01172,6
13037,-354.43274,-1983.9037,-374.13196,6
13038,213.62865,-2061.9368,-339.99933,6
13039,-543.88666,-2032.7959,-392.6126,6
13040,-466.37146,-2069.7976,-336.38538,6
13041,-92.21383,-2070.569,-345.5457,6
13042,-263.8164,-1979.2278,-229.87666,6
13043,-334.1305,-1966.4852,-266.89175,6
13044,-767.3167,-1960.4606,-279.94363,6
13045,15.773448,-2088.4333,-315.0023,6
13046,53.70659,-2068.56,-309.171,6
13047,-1271.9071,-1977.8801,-319.35342,6
13048,-287.75897,-2052.738,-254.9495,6
13049,-239.94641,-1954.7018,-301.17566,6
13050,-636.4853,-1911.017,-279.85483,6
13051,-864.1012,-1891.1229,-331.2618,6
13052,-1456.0999,-1903.6134,-408.28485,6
13053,-1221.5259,-2037.778,-405.64798,6
13054,-853.2055,-1929.0292,-352.4373,6
13055,-1427.532,-2019.2701,-480.61234,6
13056,-1229.8368,-2028.9154,-438.2634,6
13057,-1415.6395,-1907.2634,-395.7324,6
13058,-980.32745,-2069.8455,-425.79123,6
13059,-1108.7388,-2030.5171,-363.2969,6
13060,-914.14636,-2048.7712,-362.61133,6
13061,-705.56445,-2068.528,-390.22476,6
13062,-1021.7974,-1949.2152,-310.76855,6
13063,367.26413,-2054.8877,-279.44653,6
13064,-154.27031,-2069.7373,-357.036,6
13065,-528.3012,-2081.6262,-428.25235,6
13066,50.132214,-2041.0204,-294.31375,6
13067,-726.12695,-1978.0768,-417.01044,6
13068,-124.23732,-2041.8352,-230.865,6
13069,-375.98294,-2057.8547,-278.41086,6
13070,-248.85416,-2083.0288,-300.48352,6
13071,-230.814,-2016.1082,-338.92685,6
13072,147.26498,-1991.5829,-249.70564,6
13073,-672.58105,-1946.4994,-224.422,6
13074,-1104.767,-1995.8011,-295.80103,6
13075,-1008.3706,-2017.4777,-296.0958,6
13076,-286.02902,-1926.0984,-280.71057,6
13077,-103.61212,-1952.321,-253.44936,6
13078,-1020.445,-1962.8446,-423.3809,6
13079,-1001.6737,-1983.5839,-434.64853,6
13080,-1180.4683,-1896.3529,-401.5801,6
13081,-706.9603,-1943.5833,-313.58322,6
13082,-1478.8511,-1977.1893,-358.37027,6
13083,-758.2956,-1977.181,-344.25314,6
13084,-950.0714,-2010.6368,-361.87888,6
13085,-945.71704,-1944.985,-307.68243,6
13086,-194.47609,-2006.2539,-318.7986,6
13087,-593.60187,-1986.9491,-385.5331,6
13088,-759.79596,-2048.4517,-294.93866,6
13089,-716.2159,-1923.2451,-277.50198,6
13090,512.2566,-2039.3634,-261.74002,6
13091,-1173.1768,-1931.9232,-326.55508,6
13092,-396.31668,-2071.988,-288.48273,6
13093,509.9135,-2083.9573,-241.96796,6
13094,-481.0761,-1948.484,-250.86006,6
13095,-507.19644,-1946.7938,-244.69315,6
13096,-956.15564,-1971.1766,-246.70685,6
13097,556.38794,-2071.2327,-243.0089,6
13098,110.92033,-1991.9615,-207.2589,6
13099,-1303.7123,-1942.4563,-254.25504,6
13100,-607.3012,-2070.8477,-307.78717,6
13101,-371.205,-1956.9125,-275.51242,6
13102,-69.44961,-1983.342,-317.78696,6
13103,-900.37854,-2001.76,-341.4203,6
13104,-1192.6129,-2007.0923,-498.87958,6
13105,-1598.7126,-1976.9528,-438.96783,6
13106,-805.8444,-2029.8451,-442.73212,6
13107,-951.33496,-2043.8224,-448.34296,6
